timestamp,open,high,low,close,volume
2025-11-13,282.3400,282.8400,277.2400,278.5700,29120450
2025-11-12,291.6750,292.0050,283.6900,286.7100,24829923
2025-11-11,287.7450,291.9150,287.3200,291.3100,19842136
2025-11-10,284.4200,290.8000,282.8550,290.1000,29557309
2025-11-07,283.2050,283.7800,275.1900,278.8300,34479588
2025-11-06,285.3300,288.3500,281.1400,284.7500,37173648
2025-11-05,278.8700,286.4150,277.3400,284.3100,30283252
2025-11-04,276.7500,281.2700,276.2600,277.5400,30078369
2025-11-03,282.1750,285.5300,279.8000,283.7200,29785996
2025-10-31,283.2100,286.0000,277.0300,281.1900,39267945
2025-10-30,291.5900,291.5900,280.0600,281.4800,74875990
2025-10-29,267.7500,275.3360,267.6700,274.5700,43580277
2025-10-28,269.6900,270.7300,266.5000,267.4700,29738564
2025-10-27,264.8150,270.1400,264.2800,269.2700,35235231
2025-10-24,256.5800,261.6800,255.3150,259.9200,28655126
2025-10-23,252.9800,255.0400,251.8500,253.0800,19901425
2025-10-22,254.3700,256.3600,249.2900,251.6900,35029370
2025-10-21,254.7400,254.8800,244.1500,250.4600,47312098
2025-10-20,254.6900,257.3300,254.2300,256.5500,22350155
2025-10-17,250.7600,254.2200,247.8100,253.3000,29671629
2025-10-16,251.7650,256.9600,250.1010,251.4600,27997159
2025-10-15,247.2450,252.1100,245.9900,251.0300,27007690
2025-10-14,241.2300,247.1200,240.5100,245.4500,22111572
2025-10-13,240.2100,244.5000,239.7100,244.1500,24995028
2025-10-10,241.4300,244.0900,235.8400,236.5700,33180323
2025-10-09,244.4700,244.7600,239.1500,241.5300,27892086
2025-10-08,244.9600,246.0050,243.8200,244.6200,21307104
2025-10-07,248.2700,250.4400,245.5200,245.7600,23181285
2025-10-06,244.7800,251.3200,244.5800,250.4300,28894653
2025-10-03,244.4900,246.3000,241.6550,245.3500,30249559
2025-10-02,245.1500,246.8100,242.3000,245.6900,25483298
2025-10-01,240.7500,246.3000,238.6100,244.9000,31658234
2025-09-30,242.8100,243.2900,239.2450,243.1000,34724346
2025-09-29,247.8500,251.1486,242.7700,244.0500,32505777
2025-09-26,247.0650,249.4200,245.9700,246.5400,18503194
2025-09-25,244.4000,246.4900,240.7400,245.7900,31020383
2025-09-24,251.6600,252.3501,246.4400,247.1400,28201003
2025-09-23,253.0400,254.3600,250.4800,251.6600,26628016
2025-09-22,254.4300,255.7800,250.3000,252.5300,32290538
2025-09-19,253.2500,256.0000,251.8100,254.7200,55571424
2025-09-18,251.6800,253.9900,249.8000,252.0300,31239474
2025-09-17,251.2200,251.6000,246.2800,249.5300,34107992
2025-09-16,252.0800,253.0400,249.4700,251.1600,34109720
2025-09-15,244.6600,252.4099,244.6600,251.6100,58383796
2025-09-12,240.3700,242.0750,238.0000,240.8000,26771610
2025-09-11,239.8800,242.2500,236.2500,240.3700,30599328
2025-09-10,238.9000,241.6600,237.8500,239.1700,35141074
2025-09-09,234.1650,240.4700,233.2290,239.6300,38060959
2025-09-08,235.4700,238.1300,233.6700,234.0400,32474743
2025-09-05,232.2000,235.7600,231.9000,235.0000,46588925
2025-09-04,229.6500,232.3700,226.1100,232.3000,51684167
2025-09-03,226.2100,231.3100,224.7900,230.6600,102090277
2025-09-02,208.4400,211.6750,206.1950,211.3500,47523037
2025-08-29,210.5100,214.6450,210.2000,212.9100,39728364
2025-08-28,207.2500,212.2200,206.9000,211.6400,32339307
2025-08-27,205.7000,208.9100,205.6500,207.4800,23022850
2025-08-26,207.5100,207.8500,205.7000,207.1400,28464130
2025-08-25,206.4300,210.5200,205.2800,208.4900,29928878
2025-08-22,202.7300,208.5400,201.3000,206.0900,42827040
2025-08-21,199.7450,202.4800,199.4300,199.7500,19774633
2025-08-20,200.7300,201.2800,196.5950,199.3200,28955498
2025-08-19,203.0300,203.4400,199.9600,201.5700,24240233
2025-08-18,204.2000,205.2650,202.4900,203.5000,18526594
2025-08-15,203.8500,206.4400,201.2800,203.9000,34931422
2025-08-14,201.5000,204.4400,201.2250,202.9400,25230427
2025-08-13,204.1300,204.5300,197.5101,201.9600,28342922
2025-08-12,201.3650,204.5000,200.5900,203.3400,30424452
2025-08-11,200.9350,201.4750,199.0700,201.0000,25832435
2025-08-08,197.2200,202.6100,197.1700,201.4200,39161826
2025-08-07,197.0600,197.5400,194.3300,196.5200,26321811
2025-08-06,194.5000,196.6300,193.6700,196.0900,21562908
2025-08-05,194.7100,197.8599,193.8850,194.6700,31602340
2025-08-04,190.2900,195.2700,190.1200,195.0400,31547350
2025-08-01,189.0250,190.8300,187.8200,189.1300,34832181
2025-07-31,195.7100,195.9900,191.0900,191.9000,51329163
2025-07-30,195.6000,197.5999,194.6850,196.5300,32445405
2025-07-29,192.4300,195.9200,192.0800,195.7500,41389153
2025-07-28,193.6500,194.0500,190.8400,192.5800,38139504
2025-07-25,191.9800,194.3300,191.2600,193.1800,39785863
2025-07-24,197.0300,197.9500,191.0000,192.1700,74881687
2025-07-23,191.5000,192.5300,189.1800,190.2300,58681948
2025-07-22,191.4950,191.6450,187.4600,191.3400,44660215
2025-07-21,186.2500,190.2850,186.1500,190.1000,45803129
2025-07-18,185.4000,186.4200,183.7100,185.0600,34014509
2025-07-17,182.1400,184.0600,180.4800,183.5800,31992565
2025-07-16,183.2350,184.3270,182.0300,182.9700,33104193
2025-07-15,182.8100,184.2200,181.6000,182.0000,33448251
2025-07-14,181.0100,183.6700,179.6800,181.5600,32536632
2025-07-11,176.7850,181.4300,176.4800,180.1900,34282922
2025-07-10,175.6300,178.4290,174.3800,177.6200,29252386
2025-07-09,175.2500,179.4400,172.7700,176.6200,43025594
2025-07-08,177.8500,177.9500,172.8100,174.3600,40442535
2025-07-07,179.0600,179.2970,175.6800,176.7900,34175648
2025-07-03,178.5000,179.6700,177.0500,179.5300,21689729
2025-07-02,175.5400,178.8600,175.0700,178.6400,29128947
2025-07-01,175.7350,176.0900,173.5300,175.8400,35904526
2025-06-30,180.7800,181.2300,174.5800,176.2300,63378856
2025-06-27,173.5400,178.6800,171.7300,178.5300,108140200
2025-06-26,172.4300,173.6900,169.9400,173.5400,31796690
2025-06-25,167.6300,172.3600,167.5500,170.6800,35478989
